name,rating,price,type,color,power supply,side panel,"external 5.25"" bays","internal 3.5"" bays",link
Cougar Duoface Pro RGB ATX Mid Tower Case,,$99.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0C4LB56CQ?tag=bgfg-pc-builder-us-20
NCASE M1 Mini ITX Tower Case,,,Mini ITX Tower,Silver / Black,None,None,N/A,2,https://www.amazon.com/s?k=NCASE+M1+Mini+ITX+Tower+Case&tag=bgfg-pc-builder-us-20
Xigmatek Aquarius Plus Arctic ATX Mid Tower Case,,,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Xigmatek+Aquarius+Plus+Arctic+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Silverstone GD09B HTPC Case,3.8,$113.12,HTPC,Black,None,None,1,2,https://www.amazon.com/dp/B00KHO0MRK?tag=bgfg-pc-builder-us-20
Lian Li Lancool II Mesh ATX Mid Tower Case,4.8,$189.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,3,https://www.amazon.com/dp/B08DXP8P4Z?tag=bgfg-pc-builder-us-20
KOLINK Observatory MX Mesh ARGB ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=KOLINK+Observatory+MX+Mesh+ARGB+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
NZXT H440 ATX Mid Tower Case,4.7,,ATX Mid Tower,Black / Red,None,Acrylic,N/A,8,https://www.amazon.com/s?k=NZXT+H440+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Antec VSK3000B U3 MicroATX Mini Tower Case,3.0,,MicroATX Mini Tower,Black,None,None,2,2,https://www.amazon.com/s?k=Antec+VSK3000B+U3+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
Rosewill SPECTRA D100 ATX Mid Tower Case,3.0,$91.98,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Rosewill+SPECTRA+D100+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake Ceres 500 ATX Mid Tower Case,,$169.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0BRNX4B5Q?tag=bgfg-pc-builder-us-20
GameMax Infinity ATX Mid Tower Case,,$63.91,ATX Mid Tower,White,None,Tempered Glass,N/A,1,https://www.amazon.com/s?k=GameMax+Infinity+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Fractal Design Meshify 2 Compact TG Dark Tint ATX Mid Tower Case,4.9,$143.98,ATX Mid Tower,Black,None,Tinted Tempered Glass,N/A,2,https://www.amazon.com/dp/B08X7BJZG1?tag=bgfg-pc-builder-us-20
DIYPC DIY-S08 ATX Mid Tower Case,,$45.93,ATX Mid Tower,Gray / Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=DIYPC+DIY-S08+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
GAMDIAS NESO P1 MicroATX Mini Tower Case,,,MicroATX Mini Tower,Black,None,Tempered Glass,N/A,5,https://www.amazon.com/s?k=GAMDIAS+NESO+P1+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
Fractal Design Define R4 ATX Mid Tower Case,4.8,,ATX Mid Tower,Black,None,Acrylic,2,8,https://www.amazon.com/s?k=Fractal+Design+Define+R4+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
NZXT S340 Elite ATX Mid Tower Case,4.6,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=NZXT+S340+Elite+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Montech KING 95 ATX Mid Tower Case,,$125.00,ATX Mid Tower,Blue / Black,None,Tempered Glass,N/A,5,https://www.amazon.com/dp/B0CN94NBJ5?tag=bgfg-pc-builder-us-20
CiT Seven MicroATX Mid Tower Case,3.0,,MicroATX Mid Tower,Black,None,Acrylic,N/A,1,https://www.amazon.com/s?k=CiT+Seven+MicroATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Asus TUF Gaming GT502 Plus ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,4,https://www.amazon.com/s?k=Asus+TUF+Gaming+GT502+Plus+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Lian Li LANCOOL 206 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,3,https://www.amazon.com/s?k=Lian+Li+LANCOOL+206+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
KOLINK OBSERVATORY LITE MESH RGB ATX Mid Tower Case,4.3,$267.00,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B08D6R6NVS?tag=bgfg-pc-builder-us-20
Gigabyte C102 GLASS MicroATX Mid Tower Case,,,MicroATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Gigabyte+C102+GLASS+MicroATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Deepcool CC560 ATX Mid Tower Case,,$75.08,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B09PMJX88Y?tag=bgfg-pc-builder-us-20
Thermaltake Divider 170 TG Snow ARGB MicroATX Mid Tower Case,,$79.98,MicroATX Mid Tower,White / Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0B8X4YV2K?tag=bgfg-pc-builder-us-20
Antec P7 NEO ATX Mid Tower Case,,$79.99,ATX Mid Tower,Black,None,None,1,2,https://www.amazon.com/dp/B08YXT4XGB?tag=bgfg-pc-builder-us-20
GAMDIAS TALOS E3 MESH ATX Mid Tower Case,,$64.98,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0BQBGRDQB?tag=bgfg-pc-builder-us-20
NZXT H510i ATX Mid Tower Case,4.4,$69.98,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B07TC73F72?tag=bgfg-pc-builder-us-20
be quiet! Pure Base 501 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,None,N/A,2,https://www.amazon.com/s?k=be+quiet%21+Pure+Base+501+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake The Tower 300 Bumblebee MicroATX Mid Tower Case,,,MicroATX Mid Tower,Yellow / Black,None,Tempered Glass,N/A,3,https://www.amazon.com/s?k=Thermaltake+The+Tower+300+Bumblebee+MicroATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake Core P3 TG Pro Snow ATX Mid Tower Case,,$149.99,ATX Mid Tower,N/A,None,Tempered Glass,N/A,4,https://www.amazon.com/dp/B0BDQKYQHS?tag=bgfg-pc-builder-us-20
HYTE Y70 Silver Wolf ATX Mid Tower Case,,,ATX Mid Tower,Black / Purple,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=HYTE+Y70+Silver+Wolf+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Fractal Design Pop Air ATX Mid Tower Case,5.0,$95.98,ATX Mid Tower,White,None,Tempered Glass,2,2,https://www.amazon.com/dp/B08SR78RGR?tag=bgfg-pc-builder-us-20
Corsair 4000D Airflow Teak ATX Mid Tower Case,,$99.99,ATX Mid Tower,Black / Brown,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0CM6XNPDH?tag=bgfg-pc-builder-us-20
APNX V1 ATX Mid Tower Case,,,ATX Mid Tower,Black / Brown,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=APNX+V1+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Deepcool CH510 ATX Mid Tower Case,,$94.29,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0B5RN5LTZ?tag=bgfg-pc-builder-us-20
Raidmax INFINITA i802 AIR ATX Mid Tower Case,,$59.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0DLVZ1BLR?tag=bgfg-pc-builder-us-20
MSI MPG VELOX 100P AIRFLOW ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=MSI+MPG+VELOX+100P+AIRFLOW+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Asus A21 PLUS MicroATX Mini Tower Case,,,MicroATX Mini Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Asus+A21+PLUS+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake Core X71 ATX Full Tower Case,4.5,$157.99,ATX Full Tower,Black,None,Acrylic,2,3,https://www.amazon.com/dp/B01N4R021Q?tag=bgfg-pc-builder-us-20
Antec DF600 FLUX ATX Mid Tower Case,4.3,$108.17,ATX Mid Tower,Black,None,Tempered Glass,N/A,3,https://www.amazon.com/dp/B08DHKF7QK?tag=bgfg-pc-builder-us-20
Cooler Master MasterCase H500M ATX Mid Tower Case,4.4,$209.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B07DF2SP3X?tag=bgfg-pc-builder-us-20
Cooler Master MasterBox MB511 ARGB ATX Mid Tower Case,4.6,$110.19,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B07H4V9T9R?tag=bgfg-pc-builder-us-20
DAN Cases C4-SFXv1 Mini ITX Desktop Case,,,Mini ITX Desktop,Black,None,Mesh,N/A,N/A,https://www.amazon.com/s?k=DAN+Cases+C4-SFXv1+Mini+ITX+Desktop+Case&tag=bgfg-pc-builder-us-20
Aerocool Bolt ATX Mid Tower Case,2.5,,ATX Mid Tower,Black,None,Acrylic,N/A,2,https://www.amazon.com/s?k=Aerocool+Bolt+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
MSI MAG FORGE 112R ATX Mid Tower Case w/750 W Power Supply,,,ATX Mid Tower,Black,750 W,Tempered Glass,N/A,2,https://www.amazon.com/s?k=MSI+MAG+FORGE+112R+ATX+Mid+Tower+Case+w%2F750+W+Power+Supply&tag=bgfg-pc-builder-us-20
Fractal Design Define R6 ATX Mid Tower Case,4.7,$251.21,ATX Mid Tower,Black / White,None,None,1,6,https://www.amazon.com/dp/B0793BNBY7?tag=bgfg-pc-builder-us-20
Cooler Master Elite 500 ODD ATX Mid Tower Case,,,ATX Mid Tower,Black,None,None,1,2,https://www.amazon.com/s?k=Cooler+Master+Elite+500+ODD+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Asus TUF Gaming GT502 Horizon ATX Mid Tower Case,5.0,$169.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,4,https://www.amazon.com/dp/B0DKXG1KPP?tag=bgfg-pc-builder-us-20
Mars Gaming MCV4 ATX Mid Tower Case,,,ATX Mid Tower,Pink / Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Mars+Gaming+MCV4+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
KRUX Leda ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=KRUX+Leda+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Gigabyte C500 PANORAMIC STEALTH ATX Mid Tower Case,,,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Gigabyte+C500+PANORAMIC+STEALTH+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Jonsbo D31 MESH Screen MicroATX Mini Tower Case,5.0,$531.00,MicroATX Mini Tower,White,None,Tempered Glass,N/A,1,https://www.amazon.com/dp/B0C1ZZZXNC?tag=bgfg-pc-builder-us-20
SHARKOON TG5 ATX Mid Tower Case,5.0,,ATX Mid Tower,Black / Red,None,Acrylic,N/A,3,https://www.amazon.com/s?k=SHARKOON+TG5+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Asus TUF Gaming GT501 ATX Mid Tower Case,4.0,$141.98,ATX Mid Tower,White / Black,None,Tempered Glass,N/A,4,https://www.amazon.com/dp/B08C7B6LWM?tag=bgfg-pc-builder-us-20
be quiet! Dark Base Pro 901 ATX Full Tower Case,,,ATX Full Tower,White,None,Tempered Glass,1,2,https://www.amazon.com/s?k=be+quiet%21+Dark+Base+Pro+901+ATX+Full+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake V250 TG ARGB Air ATX Mid Tower Case,,$99.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B09H3GCV43?tag=bgfg-pc-builder-us-20
Corsair iCUE 5000T RGB ATX Mid Tower Case,,$349.99,ATX Mid Tower,White / Gray,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B09K21MXM8?tag=bgfg-pc-builder-us-20
MUSETEX K2 ATX Mid Tower Case w/1000 W Power Supply,,,ATX Mid Tower,Black,1000 W,Tempered Glass,N/A,2,https://www.amazon.com/s?k=MUSETEX+K2+ATX+Mid+Tower+Case+w%2F1000+W+Power+Supply&tag=bgfg-pc-builder-us-20
Jonsbo N4 MicroATX Desktop Case,,$118.00,MicroATX Desktop,White / Brown,None,Mesh,N/A,6,https://www.amazon.com/s?k=Jonsbo+N4+MicroATX+Desktop+Case&tag=bgfg-pc-builder-us-20
KOLINK OBSERVATORY RGB ATX Mid Tower Case,3.7,$283.00,ATX Mid Tower,Black,None,Tinted Tempered Glass,N/A,3,https://www.amazon.com/dp/B07B41P14Y?tag=bgfg-pc-builder-us-20
ENDORFY Arx 700 Air ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,1,https://www.amazon.com/s?k=ENDORFY+Arx+700+Air+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
DIYPC DIY-S08 ATX Mid Tower Case,,$45.48,ATX Mid Tower,White / Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=DIYPC+DIY-S08+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
SSUPD Xhuttle ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=SSUPD+Xhuttle+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
CiT Alpha MicroATX Mid Tower Case,,,MicroATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=CiT+Alpha+MicroATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Montech SKY TWO ATX Mid Tower Case,,,ATX Mid Tower,Blue,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Montech+SKY+TWO+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
GAMDIAS ARGUS M1 ATX Mid Tower Case,5.0,$68.98,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B07ZD9J9WS?tag=bgfg-pc-builder-us-20
Corsair Carbide Series SPEC-02 ATX Mid Tower Case,4.2,$59.99,ATX Mid Tower,Black / Red,None,Acrylic,2,3,https://www.amazon.com/s?k=Corsair+Carbide+Series+SPEC-02+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake Ceres 300 TG ARGB ATX Mid Tower Case,,$101.35,ATX Mid Tower,Black,None,Tempered Glass,N/A,1,https://www.amazon.com/dp/B0C3B23MVP?tag=bgfg-pc-builder-us-20
KOLINK KLM-003 MicroATX Mini Tower Case,,$47.27,MicroATX Mini Tower,Black,None,None,N/A,N/A,https://www.amazon.com/dp/B08D6R7ZK3?tag=bgfg-pc-builder-us-20
GameMax Vista A ATX Mid Tower Case,,$75.94,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GameMax+Vista+A+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
BitFenix FLOW ATX Mid Tower Case,,$69.90,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0CQD3CRR7?tag=bgfg-pc-builder-us-20
Fractal Design Meshify C ATX Mid Tower Case,4.8,$103.98,ATX Mid Tower,Black,None,None,N/A,2,https://www.amazon.com/dp/B07B39HBV2?tag=bgfg-pc-builder-us-20
Jonsbo D31 MESH MicroATX Mini Tower Case,,$79.99,MicroATX Mini Tower,White,None,Tempered Glass,N/A,1,https://www.amazon.com/s?k=Jonsbo+D31+MESH+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
Corsair 2500D Airflow MicroATX Mini Tower Case,,$159.99,MicroATX Mini Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0CQ5CW8D1?tag=bgfg-pc-builder-us-20
Silverstone FARA V1M PRO MicroATX Mid Tower Case,,$76.56,MicroATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B08TQK9VMP?tag=bgfg-pc-builder-us-20
Lian Li LANCOOL 205 ATX Mid Tower Case,4.5,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Lian+Li+LANCOOL+205+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Razer Tomahawk ATX ATX Mid Tower Case,4.0,$149.99,ATX Mid Tower,Black,None,Tinted Tempered Glass,N/A,3,https://www.amazon.com/dp/B08G3LXFV6?tag=bgfg-pc-builder-us-20
ENDORFY ARX 500 ARGB ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,1,https://www.amazon.com/s?k=ENDORFY+ARX+500+ARGB+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Fractal Design Focus G ATX Mid Tower Case,4.1,$68.98,ATX Mid Tower,Black / Red,None,Acrylic,2,2,https://www.amazon.com/dp/B074PTN1KR?tag=bgfg-pc-builder-us-20
Cougar MX330-G ATX Mid Tower Case,4.3,$51.98,ATX Mid Tower,Black,None,Tempered Glass,1,2,https://www.amazon.com/dp/B079X2P3TR?tag=bgfg-pc-builder-us-20
GameMax Vista A ATX Mid Tower Case,,$79.98,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0CM2N15XG?tag=bgfg-pc-builder-us-20
be quiet! Light Base 600 DX ATX Mid Tower Case,,$149.85,ATX Mid Tower,Black,None,Tempered Glass,N/A,1,https://www.amazon.com/dp/B0D73VS65B?tag=bgfg-pc-builder-us-20
Phanteks NV5 MKII ATX Mid Tower Case,,,ATX Mid Tower,White,None,Tempered Glass,N/A,3,https://www.amazon.com/s?k=Phanteks+NV5+MKII+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Montech SKY TWO GX ATX Mid Tower Case,,$95.00,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0CYTLDGKN?tag=bgfg-pc-builder-us-20
Antec FLUX ATX Mid Tower Case,,$124.99,ATX Mid Tower,White / Brown,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0D9LJSDDM?tag=bgfg-pc-builder-us-20
Silverstone GD09 Type-C HTPC Case,,$177.11,HTPC,Black,None,Mesh,1,2,https://www.amazon.com/dp/B08B8VB4W5?tag=bgfg-pc-builder-us-20
Asus TUF Gaming GT302 ARGB ATX Mid Tower Case,,$327.23,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B086ZSPV8W?tag=bgfg-pc-builder-us-20
Phanteks ECLIPSE G500A Performance ATX Mid Tower Case,5.0,$149.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0BMPPSP5M?tag=bgfg-pc-builder-us-20
Apevia Prism Elite ATX Mid Tower Case,,,ATX Mid Tower,Pink,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Apevia+Prism+Elite+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Zalman i4 ATX Mid Tower Case,,$69.98,ATX Mid Tower,Black,None,Mesh,N/A,2,https://www.amazon.com/dp/B0CHXYV7TS?tag=bgfg-pc-builder-us-20
GAMDIAS TALOS E3 MESH ELITE ATX Mid Tower Case,,$74.98,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0CQLDMQC1?tag=bgfg-pc-builder-us-20
NZXT S340 ATX Mid Tower Case,4.6,,ATX Mid Tower,White,None,Acrylic,N/A,3,https://www.amazon.com/s?k=NZXT+S340+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Antec AX90 ATX Mid Tower Case,,$89.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0BQLJ7QYY?tag=bgfg-pc-builder-us-20
Lian Li LANCOOL 216 RGB w/Controller ATX Mid Tower Case,,$119.99,ATX Mid Tower,Black,None,Tinted Tempered Glass,N/A,2,https://www.amazon.com/s?k=Lian+Li+LANCOOL+216+RGB+w%2FController+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Antec CX200M RGB ELITE ATX Mid Tower Case,,,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Antec+CX200M+RGB+ELITE+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake View 380 ARGB ATX Mid Tower Case,,$99.99,ATX Mid Tower,Green,None,Tinted Tempered Glass,N/A,1,https://www.amazon.com/dp/B0D7N4ZRBS?tag=bgfg-pc-builder-us-20
Thermaltake S200 TG ARGB ATX Mid Tower Case,,$82.98,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0BHDLF6PH?tag=bgfg-pc-builder-us-20
Silverstone SG05BB-450-USB3.0 Mini ITX Desktop Case,3.8,$65.81,Mini ITX Desktop,Black,None,None,N/A,1,https://www.amazon.com/dp/B00CKNOVN2?tag=bgfg-pc-builder-us-20
Deepcool CH170 DIGITAL Mini ITX Tower Case,,,Mini ITX Tower,Black,None,Mesh,N/A,1,https://www.amazon.com/s?k=Deepcool+CH170+DIGITAL+Mini+ITX+Tower+Case&tag=bgfg-pc-builder-us-20
Phanteks Eclipse P300 ATX Mid Tower Case,4.4,,ATX Mid Tower,Black,None,Tinted Tempered Glass,N/A,2,https://www.amazon.com/s?k=Phanteks+Eclipse+P300+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
NZXT H710i ATX Mid Tower Case,4.1,$139.99,ATX Mid Tower,White,None,Tempered Glass,N/A,4,https://www.amazon.com/dp/B07TD9Y6L7?tag=bgfg-pc-builder-us-20
Fractal Design Meshify 2 RGB ATX Mid Tower Case,5.0,$161.98,ATX Mid Tower,Black,None,Tempered Glass,N/A,6,https://www.amazon.com/dp/B08QZQQJDJ?tag=bgfg-pc-builder-us-20
Cooler Master MasterCase H500 ARGB ATX Mid Tower Case,4.6,$138.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B07DRVHBWK?tag=bgfg-pc-builder-us-20
Vetroo M05 MicroATX Mid Tower Case,,,MicroATX Mid Tower,Green,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Vetroo+M05+MicroATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Cooler Master HAF 700 ATX Full Tower Case,,$317.05,ATX Full Tower,Black,None,Tempered Glass,N/A,9,https://www.amazon.com/s?k=Cooler+Master+HAF+700+ATX+Full+Tower+Case&tag=bgfg-pc-builder-us-20
DIYPC ARGB Q10 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,1,https://www.amazon.com/s?k=DIYPC+ARGB+Q10+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Phanteks Evolv X ATX Mid Tower Case,4.8,$229.99,ATX Mid Tower,Black,None,Tinted Tempered Glass,N/A,4,https://www.amazon.com/dp/B07GY26TZJ?tag=bgfg-pc-builder-us-20
be quiet! Shadow Base 800 ATX Mid Tower Case,,$139.90,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0C58SRL9T?tag=bgfg-pc-builder-us-20
MSI MPG GUNGNIR 111R ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=MSI+MPG+GUNGNIR+111R+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Gigabyte AORUS C500 GLASS ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Gigabyte+AORUS+C500+GLASS+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
YEYIAN Hussar MicroATX Mini Tower Case,,$140.94,MicroATX Mini Tower,Black,None,Tempered Glass,N/A,1,https://www.amazon.com/dp/B0BM5TQXQD?tag=bgfg-pc-builder-us-20
be quiet! Pure Base 501 Airflow ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=be+quiet%21+Pure+Base+501+Airflow+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
MSI MEG PROSPECT 700R ATX Mid Tower Case,,$408.26,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0BJ14WPT5?tag=bgfg-pc-builder-us-20
Fractal Design Define Nano S Mini ITX Desktop Case,4.8,$127.74,Mini ITX Desktop,Black,None,Acrylic,N/A,2,https://www.amazon.com/dp/B01BEH1YMA?tag=bgfg-pc-builder-us-20
Lian Li O11 Dynamic EVO ATX Mid Tower Case,5.0,,ATX Mid Tower,Gray / Black,None,Tinted Tempered Glass,N/A,6,https://www.amazon.com/s?k=Lian+Li+O11+Dynamic+EVO+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Fractal Design Torrent RGB ATX Mid Tower Case,,$229.99,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B09XQS5GJN?tag=bgfg-pc-builder-us-20
Thermaltake The Tower 250 Mini ITX Tower Case,,$134.98,Mini ITX Tower,White,None,Tempered Glass,N/A,1,https://www.amazon.com/dp/B0DNGWCHHK?tag=bgfg-pc-builder-us-20
Deepcool CG580 ATX Mid Tower Case,,,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Deepcool+CG580+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
ENDORFY Ventum 200 ATX Mid Tower Case,,$418.00,ATX Mid Tower,Black,None,None,N/A,1,https://www.amazon.com/dp/B0BM4QQSRB?tag=bgfg-pc-builder-us-20
Jonsbo D41 Mesh ATX Mid Tower Case,,$104.00,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Jonsbo+D41+Mesh+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Jonsbo C6 MicroATX Mini Tower Case,,$50.00,MicroATX Mini Tower,White,None,Mesh,N/A,1,https://www.amazon.com/s?k=Jonsbo+C6+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
NZXT H210 Mini ITX Tower Case,4.6,$49.99,Mini ITX Tower,Black,None,Tempered Glass,N/A,1,https://www.amazon.com/dp/B07TD9TKKZ?tag=bgfg-pc-builder-us-20
Phanteks Enthoo Pro 2 Server Edition ATX Full Tower Case,,$159.99,ATX Full Tower,Black,None,None,N/A,4,https://www.amazon.com/dp/B0CBPL895B?tag=bgfg-pc-builder-us-20
Fractal Design Meshify 2 Mini MicroATX Mid Tower Case,5.0,$119.98,MicroATX Mid Tower,White / Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B09ZYK16L9?tag=bgfg-pc-builder-us-20
Corsair 2500X Obsidian MicroATX Mini Tower Case,,,MicroATX Mini Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Corsair+2500X+Obsidian+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
