name,rating,price,modules,price/gb,color,first word latency,cas latency,link
Crucial CT51264BA1339 4 GB (1 x 4 GB) DDR3-1333 SODIMM CL9 Memory,4.5,$14.00,1 x 4GB,$3.500,Black / Green,13.503 ns,13.503 ns,https://www.amazon.com/dp/B0061RO5H0?tag=bgfg-pc-builder-us-20
ADATA AD2U800B1G5-RHS 1 GB (1 x 1 GB) DDR2-800 CL5 Memory,,,1 x 1GB,N/A,Blue / Silver,12.5 ns,12.5 ns,https://www.amazon.com/s?k=ADATA+AD2U800B1G5-RHS+1+GB+%281+x+1+GB%29+DDR2-800+CL5+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX 1 GB (1 x 1 GB) DDR3-1800 CL9 Memory,,,1 x 1GB,N/A,Blue / Silver,10 ns,10 ns,https://www.amazon.com/s?k=Kingston+HyperX+1+GB+%281+x+1+GB%29+DDR3-1800+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill F3-10600CL8D-4GBHK 4 GB (2 x 2 GB) DDR3-1333 CL8 Memory,,,2 x 2GB,N/A,Blue / Silver,12.003 ns,12.003 ns,https://www.amazon.com/s?k=G.Skill+F3-10600CL8D-4GBHK+4+GB+%282+x+2+GB%29+DDR3-1333+CL8+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws 8 GB (2 x 4 GB) DDR3-1333 CL7 Memory,4.8,,2 x 4GB,N/A,Black / Red,10.503 ns,10.503 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+8+GB+%282+x+4+GB%29+DDR3-1333+CL7+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws 16 GB (4 x 4 GB) DDR3-1333 CL9 Memory,5.0,,4 x 4GB,N/A,Black / Red,13.503 ns,13.503 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+16+GB+%284+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws 8 GB (4 x 2 GB) DDR3-1333 CL9 Memory,,,4 x 2GB,N/A,Black / Red,13.503 ns,13.503 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+8+GB+%284+x+2+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill F3-10666CL9T-6GBNQ 6 GB (3 x 2 GB) DDR3-1333 CL9 Memory,,,3 x 2GB,N/A,Red / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=G.Skill+F3-10666CL9T-6GBNQ+6+GB+%283+x+2+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill NS 2 GB (1 x 2 GB) DDR3-1333 CL9 Memory,,,1 x 2GB,N/A,Green,13.503 ns,13.503 ns,https://www.amazon.com/s?k=G.Skill+NS+2+GB+%281+x+2+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws 4 GB (2 x 2 GB) DDR3-2000 CL9 Memory,,,2 x 2GB,N/A,Black / Blue,9 ns,9 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+4+GB+%282+x+2+GB%29+DDR3-2000+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill PIS 4 GB (2 x 2 GB) DDR3-2200 CL7 Memory,,,2 x 2GB,N/A,Black / Blue,6.364 ns,6.364 ns,https://www.amazon.com/s?k=G.Skill+PIS+4+GB+%282+x+2+GB%29+DDR3-2200+CL7+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws X + Turbulence II 8 GB (2 x 4 GB) DDR3-2133 CL9 Memory,,,2 x 4GB,N/A,Black / Red,8.439 ns,8.439 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+X+%2B+Turbulence+II+8+GB+%282+x+4+GB%29+DDR3-2133+CL9+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG Gaming 4 GB (2 x 2 GB) DDR3-2000 CL9 Memory,,,2 x 2GB,N/A,Black / Silver,9 ns,9 ns,https://www.amazon.com/s?k=ADATA+XPG+Gaming+4+GB+%282+x+2+GB%29+DDR3-2000+CL9+Memory&tag=bgfg-pc-builder-us-20
Crucial Ballistix Smart Tracer 4 GB (2 x 2 GB) DDR3-1600 CL8 Memory,,,2 x 2GB,N/A,Black / Silver,10 ns,10 ns,https://www.amazon.com/s?k=Crucial+Ballistix+Smart+Tracer+4+GB+%282+x+2+GB%29+DDR3-1600+CL8+Memory&tag=bgfg-pc-builder-us-20
GeIL Value PLUS 8 GB (2 x 4 GB) DDR3-1333 CL9 Memory,,,2 x 4GB,N/A,Black / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=GeIL+Value+PLUS+8+GB+%282+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
OCZ Reaper HPC 16 GB (4 x 4 GB) DDR3-1333 CL9 Memory,,,4 x 4GB,N/A,Black / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=OCZ+Reaper+HPC+16+GB+%284+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper II ‘Sector 5’ Edition 8 GB (2 x 4 GB) DDR3-2000 CL9 Memory,4.0,,2 x 4GB,N/A,Black / Red,9 ns,9 ns,https://www.amazon.com/s?k=Patriot+Viper+II+%E2%80%98Sector+5%E2%80%99+Edition+8+GB+%282+x+4+GB%29+DDR3-2000+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston ValueRAM 2 GB (2 x 1 GB) DDR3-1333 CL9 Memory,,,2 x 1GB,N/A,Green,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Kingston+ValueRAM+2+GB+%282+x+1+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston ValueRAM 3 GB (3 x 1 GB) DDR3-1333 CL9 Memory,,$25.48,3 x 1GB,$8.493,Green,13.503 ns,13.503 ns,https://www.amazon.com/dp/B001JJTQSI?tag=bgfg-pc-builder-us-20
Patriot Viper II Sector 5 Edition 4 GB (2 x 2 GB) DDR3-2500 CL9 Memory,,,2 x 2GB,N/A,Black / Red,7.2 ns,7.2 ns,https://www.amazon.com/s?k=Patriot+Viper+II+Sector+5+Edition+4+GB+%282+x+2+GB%29+DDR3-2500+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot G Series Sector 5 Edition 8 GB (4 x 2 GB) DDR3-1333 CL9 Memory,,,4 x 2GB,N/A,Black / Red,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Patriot+G+Series+Sector+5+Edition+8+GB+%284+x+2+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston KVR1066D3N7/4G 4 GB (1 x 4 GB) DDR3-1066 CL7 Memory,,,1 x 4GB,N/A,Green,13.133 ns,13.133 ns,https://www.amazon.com/s?k=Kingston+KVR1066D3N7%2F4G+4+GB+%281+x+4+GB%29+DDR3-1066+CL7+Memory&tag=bgfg-pc-builder-us-20
Kingston KVR1333D3/4GR 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory,,,1 x 4GB,N/A,Green,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Kingston+KVR1333D3%2F4GR+4+GB+%281+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Crucial CT2KIT12864BA1067 2 GB (2 x 1 GB) DDR3-1066 CL7 Memory,,,2 x 1GB,N/A,Green,13.133 ns,13.133 ns,https://www.amazon.com/s?k=Crucial+CT2KIT12864BA1067+2+GB+%282+x+1+GB%29+DDR3-1066+CL7+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX 12 GB (3 x 4 GB) DDR3-1600 CL9 Memory,4.5,,3 x 4GB,N/A,Blue / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Kingston+HyperX+12+GB+%283+x+4+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Corsair Dominator 24 GB (6 x 4 GB) DDR3-1333 CL9 Memory,,$189.99,6 x 4GB,$7.916,Black / Blue,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Corsair+Dominator+24+GB+%286+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Sniper Low Voltage 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory,4.8,,2 x 4GB,N/A,Black / Red,11.25 ns,11.25 ns,https://www.amazon.com/s?k=G.Skill+Sniper+Low+Voltage+8+GB+%282+x+4+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston KHX1600C9D3P1K2/4G 4 GB (2 x 2 GB) DDR3-1600 CL9 Memory,5.0,,2 x 2GB,N/A,Gray / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Kingston+KHX1600C9D3P1K2%2F4G+4+GB+%282+x+2+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Sniper Gaming 12 GB (3 x 4 GB) DDR3-1600 CL9 Memory,2.0,,3 x 4GB,N/A,Black / Red,11.25 ns,11.25 ns,https://www.amazon.com/s?k=G.Skill+Sniper+Gaming+12+GB+%283+x+4+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston KVR667D2S5/1G 1 GB (1 x 1 GB) DDR2-667 SODIMM CL5 Memory,,$9.78,1 x 1GB,$9.780,Green,14.993 ns,14.993 ns,https://www.amazon.com/dp/B000B5U9UK?tag=bgfg-pc-builder-us-20
Kingston ValueRAM 1 GB (1 x 1 GB) DDR2-533 SODIMM CL4 Memory,,$40.77,1 x 1GB,$40.770,Green,15.009 ns,15.009 ns,https://www.amazon.com/dp/B0006VX0CI?tag=bgfg-pc-builder-us-20
G.Skill Ripjaws X 8 GB (2 x 4 GB) DDR3-2133 CL11 Memory,4.8,,2 x 4GB,N/A,Black / Red,10.314 ns,10.314 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+X+8+GB+%282+x+4+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
Corsair XMS3 16 GB (4 x 4 GB) DDR3-1333 CL9 Memory,5.0,$85.99,4 x 4GB,$5.374,Black / Silver,13.503 ns,13.503 ns,https://www.amazon.com/dp/B0054KPK9C?tag=bgfg-pc-builder-us-20
Mushkin 991556 2 GB (1 x 2 GB) DDR2-667 CL5 Memory,,$19.98,1 x 2GB,$9.990,Green,14.993 ns,14.993 ns,https://www.amazon.com/dp/B004JR6ZL8?tag=bgfg-pc-builder-us-20
Crucial Ballistix Elite 2 GB (1 x 2 GB) DDR3-2133 CL9 Memory,,,1 x 2GB,N/A,Black / Silver,8.439 ns,8.439 ns,https://www.amazon.com/s?k=Crucial+Ballistix+Elite+2+GB+%281+x+2+GB%29+DDR3-2133+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Gamer 2 16 GB (2 x 8 GB) DDR3-1333 CL9 Memory,,,2 x 8GB,N/A,Black / Blue,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Patriot+Gamer+2+16+GB+%282+x+8+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
GeIL Pristine 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory,5.0,,1 x 4GB,N/A,Green,13.503 ns,13.503 ns,https://www.amazon.com/s?k=GeIL+Pristine+4+GB+%281+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Wintec Value 4 GB (2 x 2 GB) DDR2-800 CL6 Memory,,,2 x 2GB,N/A,Green,15 ns,15 ns,https://www.amazon.com/s?k=Wintec+Value+4+GB+%282+x+2+GB%29+DDR2-800+CL6+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws Z 32 GB (8 x 4 GB) DDR3-2133 CL11 Memory,,,8 x 4GB,N/A,Black / Red,10.314 ns,10.314 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+Z+32+GB+%288+x+4+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws X 8 GB (4 x 2 GB) DDR3-1333 CL7 Memory,,,4 x 2GB,N/A,Black / Blue,10.503 ns,10.503 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+X+8+GB+%284+x+2+GB%29+DDR3-1333+CL7+Memory&tag=bgfg-pc-builder-us-20
Mushkin Essentials 8 GB (2 x 4 GB) DDR3-1600 CL11 Memory,5.0,$32.99,2 x 4GB,$4.124,Green,13.75 ns,13.75 ns,https://www.amazon.com/dp/B006HDPFZE?tag=bgfg-pc-builder-us-20
GeIL EVO CORSA 16 GB (2 x 8 GB) DDR3-1600 CL10 Memory,,,2 x 8GB,N/A,Black / Yellow,12.5 ns,12.5 ns,https://www.amazon.com/s?k=GeIL+EVO+CORSA+16+GB+%282+x+8+GB%29+DDR3-1600+CL10+Memory&tag=bgfg-pc-builder-us-20
Wintec Value 4 GB (2 x 2 GB) DDR3-1333 CL9 Memory,,,2 x 2GB,N/A,Green,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Wintec+Value+4+GB+%282+x+2+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws Z 16 GB (4 x 4 GB) DDR3-1600 CL7 Memory,5.0,,4 x 4GB,N/A,Black / Blue,8.75 ns,8.75 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+Z+16+GB+%284+x+4+GB%29+DDR3-1600+CL7+Memory&tag=bgfg-pc-builder-us-20
Patriot G2 Series Division 4 16 GB (4 x 4 GB) DDR3-1333 CL9 Memory,,,4 x 4GB,N/A,Black / Blue,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Patriot+G2+Series+Division+4+16+GB+%284+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot G2 Series Division 2 Edition 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory,4.0,,2 x 8GB,N/A,Black / Blue,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Patriot+G2+Series+Division+2+Edition+16+GB+%282+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot G2 Series Division 4 32 GB (4 x 8 GB) DDR3-1333 CL9 Memory,,,4 x 8GB,N/A,Black / Blue,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Patriot+G2+Series+Division+4+32+GB+%284+x+8+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper Xtreme Division 4 8 GB (4 x 2 GB) DDR3-1866 CL9 Memory,,,4 x 2GB,N/A,Black / Silver,9.646 ns,9.646 ns,https://www.amazon.com/s?k=Patriot+Viper+Xtreme+Division+4+8+GB+%284+x+2+GB%29+DDR3-1866+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ares 8 GB (2 x 4 GB) DDR3-1866 CL9 Memory,4.8,,2 x 4GB,N/A,Black / Blue,9.646 ns,9.646 ns,https://www.amazon.com/s?k=G.Skill+Ares+8+GB+%282+x+4+GB%29+DDR3-1866+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws X 32 GB (4 x 8 GB) DDR3-1866 CL10 Memory,5.0,,4 x 8GB,N/A,Black / Red,10.718 ns,10.718 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+X+32+GB+%284+x+8+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX 4 GB (1 x 4 GB) DDR3-1866 CL9 Memory,4.5,,1 x 4GB,N/A,Blue / Silver,9.646 ns,9.646 ns,https://www.amazon.com/s?k=Kingston+HyperX+4+GB+%281+x+4+GB%29+DDR3-1866+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws Z 64 GB (8 x 8 GB) DDR3-2400 CL10 Memory,5.0,,8 x 8GB,N/A,Black / Blue,8.333 ns,8.333 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+Z+64+GB+%288+x+8+GB%29+DDR3-2400+CL10+Memory&tag=bgfg-pc-builder-us-20
"Patriot Viper Xtreme Series, Division Vi 8 GB (2 x 4 GB) DDR3-2133 CL11 Memory",,,2 x 4GB,N/A,Black / Silver,10.314 ns,10.314 ns,https://www.amazon.com/s?k=Patriot+Viper+Xtreme+Series%2C+Division+Vi+8+GB+%282+x+4+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
Kingston KHX2400C11D3K4/8GX 8 GB (4 x 2 GB) DDR3-2400 CL11 Memory,,,4 x 2GB,N/A,Blue / Silver,9.167 ns,9.167 ns,https://www.amazon.com/s?k=Kingston+KHX2400C11D3K4%2F8GX+8+GB+%284+x+2+GB%29+DDR3-2400+CL11+Memory&tag=bgfg-pc-builder-us-20
Kingston KHX16C9/8 8 GB (1 x 8 GB) DDR3-1600 CL9 Memory,,,1 x 8GB,N/A,Blue / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Kingston+KHX16C9%2F8+8+GB+%281+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Corsair Vengeance 32 GB (4 x 8 GB) DDR3-1600 CL9 Memory,4.2,$289.99,4 x 8GB,$9.062,Black / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Corsair+Vengeance+32+GB+%284+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston KHX18C9T1K4/16X 16 GB (4 x 4 GB) DDR3-1866 CL9 Memory,,,4 x 4GB,N/A,Blue,9.646 ns,9.646 ns,https://www.amazon.com/s?k=Kingston+KHX18C9T1K4%2F16X+16+GB+%284+x+4+GB%29+DDR3-1866+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston KHX16C9K2/16 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory,,,2 x 8GB,N/A,Blue,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Kingston+KHX16C9K2%2F16+16+GB+%282+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Mushkin Essentials 16 GB (2 x 8 GB) DDR3-1600 SODIMM CL11 Memory,,$49.99,2 x 8GB,$3.124,Green,13.75 ns,13.75 ns,https://www.amazon.com/dp/B00HOHSQVM?tag=bgfg-pc-builder-us-20
Kingston KHX21C11T1K2/8X 8 GB (2 x 4 GB) DDR3-2133 CL11 Memory,,,2 x 4GB,N/A,Blue,10.314 ns,10.314 ns,https://www.amazon.com/s?k=Kingston+KHX21C11T1K2%2F8X+8+GB+%282+x+4+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
Crucial Ballistix Sport 16 GB (2 x 8 GB) DDR3-1333 CL9 Memory,,,2 x 8GB,N/A,Black / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Crucial+Ballistix+Sport+16+GB+%282+x+8+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Sniper Gaming 32 GB (4 x 8 GB) DDR3-1866 CL10 Memory,4.7,,4 x 8GB,N/A,Black / Red,10.718 ns,10.718 ns,https://www.amazon.com/s?k=G.Skill+Sniper+Gaming+32+GB+%284+x+8+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
GOODRAM IRP-W4000D4V64L18S/8G 8 GB (1 x 8 GB) DDR4-4000 CL18 Memory,,,1 x 8GB,N/A,White,9 ns,9 ns,https://www.amazon.com/s?k=GOODRAM+IRP-W4000D4V64L18S%2F8G+8+GB+%281+x+8+GB%29+DDR4-4000+CL18+Memory&tag=bgfg-pc-builder-us-20
Apacer Panther 32 GB (2 x 16 GB) DDR5-5600 CL40 Memory,,,2 x 16GB,N/A,Silver / Black,14.286 ns,14.286 ns,https://www.amazon.com/s?k=Apacer+Panther+32+GB+%282+x+16+GB%29+DDR5-5600+CL40+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG Lancer Blade RGB 32 GB (1 x 32 GB) DDR5-6400 CL32 Memory,,,1 x 32GB,N/A,White,10 ns,10 ns,https://www.amazon.com/s?k=ADATA+XPG+Lancer+Blade+RGB+32+GB+%281+x+32+GB%29+DDR5-6400+CL32+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG Lancer Blade RGB 64 GB (2 x 32 GB) DDR5-6400 CL32 Memory,,,2 x 32GB,N/A,White,10 ns,10 ns,https://www.amazon.com/s?k=ADATA+XPG+Lancer+Blade+RGB+64+GB+%282+x+32+GB%29+DDR5-6400+CL32+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Vulcan 8 GB (1 x 8 GB) DDR5-5200 CL40 Memory,,,1 x 8GB,N/A,Black,15.385 ns,15.385 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Vulcan+8+GB+%281+x+8+GB%29+DDR5-5200+CL40+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Vulcan 16 GB (1 x 16 GB) DDR5-6000 CL30 Memory,,,1 x 16GB,N/A,Red,10 ns,10 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Vulcan+16+GB+%281+x+16+GB%29+DDR5-6000+CL30+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Force Vulcan 32 GB (2 x 16 GB) DDR5-6000 CL28 Memory,,,2 x 16GB,N/A,Red,9.333 ns,9.333 ns,https://www.amazon.com/s?k=TEAMGROUP+T-Force+Vulcan+32+GB+%282+x+16+GB%29+DDR5-6000+CL28+Memory&tag=bgfg-pc-builder-us-20
Lexar LD4AS008G-R3200GSST 8 GB (1 x 8 GB) DDR4-3200 SODIMM CL22 Memory,,,1 x 8GB,N/A,Black,13.75 ns,13.75 ns,https://www.amazon.com/s?k=Lexar+LD4AS008G-R3200GSST+8+GB+%281+x+8+GB%29+DDR4-3200+SODIMM+CL22+Memory&tag=bgfg-pc-builder-us-20
GeIL EVO X II AMD 8 GB (4 x 2 GB) DDR4-3600 CL16 Memory,,,4 x 2GB,N/A,Black,8.889 ns,8.889 ns,https://www.amazon.com/s?k=GeIL+EVO+X+II+AMD+8+GB+%284+x+2+GB%29+DDR4-3600+CL16+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG GAMMIX D10 8 GB (1 x 8 GB) DDR4-3600 CL18 Memory,,,1 x 8GB,N/A,Black,10 ns,10 ns,https://www.amazon.com/s?k=ADATA+XPG+GAMMIX+D10+8+GB+%281+x+8+GB%29+DDR4-3600+CL18+Memory&tag=bgfg-pc-builder-us-20
VisionTek 901349 8 GB (1 x 8 GB) DDR4-3200 CL22 Memory,,$57.79,1 x 8GB,$7.224,Black,13.75 ns,13.75 ns,https://www.amazon.com/dp/B089M7C1PL?tag=bgfg-pc-builder-us-20
OLOy OWL RGB 64 GB (2 x 32 GB) DDR4-3600 CL18 Memory,,,2 x 32GB,N/A,White,10 ns,10 ns,https://www.amazon.com/s?k=OLOy+OWL+RGB+64+GB+%282+x+32+GB%29+DDR4-3600+CL18+Memory&tag=bgfg-pc-builder-us-20
G.Skill Performance 8 GB (4 x 2 GB) DDR3-1600 CL9 Memory,,,4 x 2GB,N/A,Red,11.25 ns,11.25 ns,https://www.amazon.com/s?k=G.Skill+Performance+8+GB+%284+x+2+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Trident Z5 48 GB (2 x 24 GB) DDR5-6400 CL40 Memory,,,2 x 24GB,N/A,Black,12.5 ns,12.5 ns,https://www.amazon.com/s?k=G.Skill+Trident+Z5+48+GB+%282+x+24+GB%29+DDR5-6400+CL40+Memory&tag=bgfg-pc-builder-us-20
Mushkin Redline Lumina White 32 GB (2 x 16 GB) DDR5-5600 CL28 Memory,,,2 x 16GB,N/A,White,10 ns,10 ns,https://www.amazon.com/s?k=Mushkin+Redline+Lumina+White+32+GB+%282+x+16+GB%29+DDR5-5600+CL28+Memory&tag=bgfg-pc-builder-us-20
Mushkin Redline Lumina White 32 GB (2 x 16 GB) DDR5-6400 CL30 Memory,,$117.99,2 x 16GB,$3.687,White,9.375 ns,9.375 ns,https://www.amazon.com/s?k=Mushkin+Redline+Lumina+White+32+GB+%282+x+16+GB%29+DDR5-6400+CL30+Memory&tag=bgfg-pc-builder-us-20
Mushkin Redline Lumina 32 GB (2 x 16 GB) DDR5-6000 CL30 Memory,,$109.99,2 x 16GB,$3.437,Black,10 ns,10 ns,https://www.amazon.com/dp/B0CM2MWCRH?tag=bgfg-pc-builder-us-20
Mushkin Redline ST 32 GB (2 x 16 GB) DDR5-5600 CL28 Memory,,,2 x 16GB,N/A,Black,10 ns,10 ns,https://www.amazon.com/s?k=Mushkin+Redline+ST+32+GB+%282+x+16+GB%29+DDR5-5600+CL28+Memory&tag=bgfg-pc-builder-us-20
Acer Predator Vesta II RGB 64 GB (2 x 32 GB) DDR5-6000 CL32 Memory,,,2 x 32GB,N/A,Silver,10.667 ns,10.667 ns,https://www.amazon.com/s?k=Acer+Predator+Vesta+II+RGB+64+GB+%282+x+32+GB%29+DDR5-6000+CL32+Memory&tag=bgfg-pc-builder-us-20
Acer Predator Hermes RGB 32 GB (2 x 16 GB) DDR5-7200 CL34 Memory,,,2 x 16GB,N/A,Black,9.444 ns,9.444 ns,https://www.amazon.com/s?k=Acer+Predator+Hermes+RGB+32+GB+%282+x+16+GB%29+DDR5-7200+CL34+Memory&tag=bgfg-pc-builder-us-20
Acer Predator Hermes RGB 32 GB (2 x 16 GB) DDR5-8000 CL36 Memory,,,2 x 16GB,N/A,Black,9 ns,9 ns,https://www.amazon.com/s?k=Acer+Predator+Hermes+RGB+32+GB+%282+x+16+GB%29+DDR5-8000+CL36+Memory&tag=bgfg-pc-builder-us-20
Acer Predator Hermes RGB 32 GB (2 x 16 GB) DDR5-8000 CL36 Memory,,,2 x 16GB,N/A,Silver,9 ns,9 ns,https://www.amazon.com/s?k=Acer+Predator+Hermes+RGB+32+GB+%282+x+16+GB%29+DDR5-8000+CL36+Memory&tag=bgfg-pc-builder-us-20
TEAMGROUP T-Create Master 64 GB (4 x 16 GB) Registered DDR5-6400 CL32 Memory,,$499.99,4 x 16GB,$7.812,Black,10 ns,10 ns,https://www.amazon.com/dp/B0CLDJKK25?tag=bgfg-pc-builder-us-20
Corsair WS 128 GB (8 x 16 GB) Registered DDR5-5600 CL40 Memory,,$818.99,8 x 16GB,$6.398,Black / Green,14.286 ns,14.286 ns,https://www.amazon.com/dp/B0CYZK6DW9?tag=bgfg-pc-builder-us-20
Kingston FURY Renegade Pro 16 GB (1 x 16 GB) Registered DDR5-6400 CL32 Memory,,$107.99,1 x 16GB,$6.749,Black,10 ns,10 ns,https://www.amazon.com/dp/B0CN39K546?tag=bgfg-pc-builder-us-20
PNY XLR8 Gaming MAKO 32 GB (2 x 16 GB) DDR5-5600 CL38 Memory,,,2 x 16GB,N/A,Black,13.571 ns,13.571 ns,https://www.amazon.com/s?k=PNY+XLR8+Gaming+MAKO+32+GB+%282+x+16+GB%29+DDR5-5600+CL38+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG SPECTRIX D35G RGB 32 GB (1 x 32 GB) DDR4-3200 CL16 Memory,,,1 x 32GB,N/A,White,10 ns,10 ns,https://www.amazon.com/s?k=ADATA+XPG+SPECTRIX+D35G+RGB+32+GB+%281+x+32+GB%29+DDR4-3200+CL16+Memory&tag=bgfg-pc-builder-us-20
Silicon Power XPOWER Pulse Gaming 64 GB (2 x 32 GB) DDR5-6800 CL34 Memory,,,2 x 32GB,N/A,Black / White,10 ns,10 ns,https://www.amazon.com/s?k=Silicon+Power+XPOWER+Pulse+Gaming+64+GB+%282+x+32+GB%29+DDR5-6800+CL34+Memory&tag=bgfg-pc-builder-us-20
